
Run 1
100	4.31	7	125.82	255	23.46	45
150	1.67	7	10.42	255	23.73	56
200	0.69	6	2.56	19	26.28	56
250	0.5	5	2.02	13	28.07	56
300	0.5	5	2.02	13	28.4	56
350	0.48	3	1.96	7	28.8	56
400	0.48	3	1.96	7	28.87	56
450	0.49	3	1.98	7	28.98	56
500	0.48	3	1.96	7	29.0	56
550	0.47	3	1.94	7	29.06	56
600	0.48	3	1.96	7	29.3	56
650	0.48	3	1.96	7	29.32	56
700	0.47	3	1.94	7	29.59	56
750	0.47	3	1.94	7	29.59	56
800	0.48	3	1.96	7	29.91	56
850	0.48	3	1.96	7	30.21	56
900	0.48	3	1.96	7	30.47	56
950	0.47	3	1.94	7	30.78	56
1000	0.47	3	1.94	7	30.78	56

Run 2
100	4.61	7	134.14	255	25.11	54
150	2.31	9	31.6	255	26.09	56
200	0.79	7	3.14	29	29.7	56
250	0.57	7	2.38	29	34.86	59
300	0.39	7	1.98	29	41.72	59
350	0.2	7	1.58	29	48.76	64
400	0.04	1	1.08	3	51.45	64
450	0.02	1	1.04	3	52.49	100
500	0.01	1	1.02	3	52.94	100
550	0.01	1	1.02	3	53.12	100
600	0.01	1	1.02	3	53.16	100
650	0.01	1	1.02	3	53.16	100
700	0.01	1	1.02	3	53.2	100
750	0.01	1	1.02	3	53.2	100
800	0.01	1	1.02	3	53.2	100
850	0.01	1	1.02	3	53.36	100
900	0.01	1	1.02	3	53.38	100
950	0.01	1	1.02	3	53.54	100
1000	0.01	1	1.02	3	53.54	100

Run 3
100	4.56	7	125.36	255	23.41	63
150	2.07	7	10.52	255	22.75	63
200	0.82	7	3.06	23	28.83	54
250	0.28	3	1.6	11	32.86	57
300	0.2	3	1.4	7	37.18	59
350	0.17	3	1.34	7	39.61	59
400	0.18	3	1.36	7	41.34	60
450	0.18	3	1.36	7	41.34	60
500	0.18	3	1.36	7	41.34	60
550	0.18	3	1.36	7	41.34	60
600	0.15	2	1.3	5	41.74	60
650	0.15	2	1.3	5	41.74	60
700	0.15	2	1.3	5	41.74	60
750	0.15	2	1.3	5	41.74	60
800	0.15	2	1.3	5	41.74	60
850	0.12	2	1.24	5	42.73	60
900	0.12	2	1.24	5	42.73	60
950	0.12	2	1.24	5	43.64	60
1000	0.11	2	1.22	5	44.09	60

Run 4
100	4.27	7	121.26	255	24.06	51
150	1.89	9	11.84	255	25.24	59
200	1.08	7	4.14	43	30.09	61
250	0.97	7	4.04	43	33.82	100
300	0.99	7	3.9	43	35.68	100
350	0.88	7	3.6	43	38.03	100
400	0.71	7	2.86	21	40.83	100
450	0.64	7	2.72	21	41.33	100
500	0.64	7	2.72	21	41.59	100
550	0.64	7	2.72	21	42.01	100
600	0.64	7	2.72	21	42.28	100
650	0.64	7	2.72	21	42.28	100
700	0.64	7	2.72	21	42.71	100
750	0.64	7	2.72	21	43.14	100
800	0.64	7	2.72	21	43.35	100
850	0.64	7	2.72	21	43.35	100
900	0.64	7	2.72	21	43.8	100
950	0.64	7	2.72	21	44.27	100
1000	0.64	7	2.72	21	44.63	100

Run 5
100	4.47	7	140.4	255	24.02	61
150	1.84	9	30.26	255	25.13	61
200	0.48	5	2.28	19	28.02	61
250	0.36	5	1.84	17	31.67	61
300	0.23	4	1.56	17	36.84	95
350	0.18	4	1.44	17	41.76	95
400	0.1	2	1.2	5	46.4	95
450	0.07	2	1.14	5	50.96	95
500	0.07	2	1.14	5	52.72	95
550	0.07	2	1.14	5	53.17	95
600	0.05	2	1.1	5	53.27	95
650	0.05	2	1.1	5	53.32	95
700	0.05	2	1.1	5	53.32	95
750	0.03	2	1.06	5	53.38	95
800	0.03	2	1.06	5	53.38	95
850	0.03	2	1.06	5	53.38	95
900	0.03	2	1.06	5	53.38	95
950	0.03	2	1.06	5	53.43	95
1000	0.03	2	1.06	5	53.43	95

Run 6
100	3.99	7	104.34	255	22.76	100
150	1.72	7	6.92	65	24.82	100
200	0.71	7	3.26	65	30.15	100
250	0.59	7	2.74	65	32.04	100
300	0.5	7	2.52	65	33.96	100
350	0.43	7	2.36	65	36.4	100
400	0.4	7	2.3	65	37.64	100
450	0.43	7	2.36	65	39.39	100
500	0.43	7	2.36	65	39.39	100
550	0.42	7	2.34	65	39.85	100
600	0.41	7	2.32	65	40.27	100
650	0.41	7	2.32	65	40.27	100
700	0.41	7	2.32	65	40.31	100
750	0.41	7	2.32	65	40.68	100
800	0.41	7	2.32	65	40.68	100
850	0.41	7	2.32	65	40.68	100
900	0.41	7	2.32	65	41.08	100
950	0.41	7	2.32	65	41.08	100
1000	0.41	7	2.32	65	41.08	100

Run 7
100	4.66	7	141.14	255	23.23	53
150	2.21	7	33.16	255	25.09	100
200	1.0	7	3.24	19	29.51	100
250	0.76	7	2.6	15	32.39	100
300	0.65	5	2.36	11	36.59	100
350	0.71	5	2.48	11	42.22	100
