
Run 1
Attacker	100	4.29	7	104.3	223	0.5734971762335362	14.451987489498775
Defender	100	5.31	7	102.28	207	0.017008291074907915	0.44999999999999996
Attacker	250	2.38	7	34.86	219	1.147511482827548	13.73937205871984
Defender	250	4.23	9	69.6	199	0.10522443811781995	0.3
Attacker	400	1.54	9	27.0	219	0.9400441513203661	9.99729106038135
Defender	400	3.01	9	30.88	191	0.10162802067143098	0.44999999999999996
Attacker	550	0.93	9	13.0	219	1.1553815054037095	8.170728068875468
Defender	550	2.13	9	8.68	65	0.10973124238437598	0.44999999999999996
Attacker	700	0.72	9	6.42	207	1.2530510322980186	15.903332926601658
Defender	700	1.78	9	6.82	65	0.11120082044042925	0.44999999999999996
Attacker	850	0.7	9	5.42	91	1.3517675865568792	9.99729106038135
Defender	850	1.54	9	5.24	39	0.08047130967558484	0.44999999999999996
Attacker	1000	0.44	9	3.16	89	0.9655468450021325	7.503729859171348
Defender	1000	1.27	9	4.28	39	0.10556663677946278	0.44999999999999996
Attacker	1150	0.28	9	2.76	87	1.0858286706416858	13.73937205871984
Defender	1150	1.45	9	4.76	39	0.09205402337339161	0.44999999999999996
Attacker	1300	0.0	0	1.0	1	0.5845648958794382	8.170728068875468
Defender	1300	1.1	8	3.64	39	0.10502410229444471	0.44999999999999996
Attacker	1450	0.0	0	1.0	1	0.2898629751830873	6.806104180654284
Defender	1450	1.18	8	3.68	39	0.09604760414585417	0.44999999999999996
Attacker	1600	0.0	0	1.0	1	0.4567985591182562	7.503729859171348
Defender	1600	0.99	8	3.26	39	0.095488018207283	0.44999999999999996
Attacker	1750	0.0	0	1.0	1	0.2421404934887547	8.170728068875468
Defender	1750	0.92	8	3.1	39	0.09014247105459519	0.3
Attacker	1900	0.0	0	1.0	1	0.314500626664894	17.395672615405793
Defender	1900	0.86	7	2.72	15	0.09693396671925242	0.44999999999999996
Attacker	2050	0.0	0	1.0	1	0.19094174814902046	6.07687873272704
Defender	2050	0.72	7	2.44	15	0.10344201512255868	0.6
Attacker	2200	0.0	0	1.0	1	0.1276204673272704	6.07687873272704
Defender	2200	0.76	7	2.52	15	0.09572804145617736	0.44999999999999996
Attacker	2350	0.0	0	1.0	1	0.16942251047874887	6.07687873272704
Defender	2350	0.79	7	2.58	15	0.09757756205997307	0.75
Attacker	2500	0.0	0	1.0	1	0.2933081537063632	12.058470025070976
Defender	2500	0.79	7	2.58	15	0.09123990246786731	0.44999999999999996
Attacker	2650	0.0	0	1.0	1	0.038807999999999995	1.9207999999999998
Defender	2650	0.5	5	2.0	11	0.10759165927210043	0.44999999999999996
Attacker	2800	0.0	0	1.0	1	0.5599588849594376	14.778728076217877
Defender	2800	0.56	5	2.12	11	0.10392074914915486	0.6
Attacker	2950	0.0	0	1.0	1	0.14959270025070975	12.058470025070976
Defender	2950	0.48	5	1.98	11	0.0969883518540284	0.44999999999999996
Attacker	3100	0.0	0	1.0	1	0.09463729859171348	7.503729859171348
Defender	3100	0.6	9	2.28	25	0.10134379546330864	0.44999999999999996
Attacker	3250	0.0	0	1.0	1	0.05468565720592495	2.8235759999999996
Defender	3250	0.52	9	2.12	25	0.08318734454941336	0.375
Attacker	3400	0.0	0	1.0	1	0.3677818398708961	11.58076352947993
Defender	3400	0.64	8	2.34	17	0.10957367453584775	0.44999999999999996
Attacker	3550	0.0	0	1.0	1	0.18720560164361477	8.170728068875468
Defender	3550	0.58	8	2.2	17	0.09506164746717558	0.44999999999999996
Attacker	3700	0.0	0	1.0	1	0.4017702169423373	10.550987180648624
Defender	3700	0.35	3	1.72	7	0.10547892560144538	0.44999999999999996
Attacker	3850	0.0	0	1.0	1	0.1172635137272704	6.07687873272704
Defender	3850	0.33	4	1.74	15	0.09662655492606818	0.44999999999999996
Attacker	4000	0.0	0	1.0	1	0.3336809883250897	12.51243595542659
Defender	4000	0.45	4	2.02	15	0.08095815639716566	0.35000000000000003
Attacker	4150	0.0	0	1.0	1	0.11381419201518284	6.806104180654284
Defender	4150	0.26	4	1.56	13	0.10835135975350757	0.44999999999999996
Attacker	4300	0.0	0	1.0	1	0.17666558913381322	6.806104180654284
Defender	4300	0.26	9	1.72	39	0.10356398511189527	0.6
Attacker	4450	0.0	0	1.0	1	0.2347863677155564	8.808044858247754
Defender	4450	0.36	9	2.14	41	0.09525814279474132	0.44999999999999996
Attacker	4600	0.0	0	1.0	1	0.34277999694134204	11.58076352947993
Defender	4600	0.29	9	1.78	39	0.10117549840510368	0.44999999999999996
Attacker	4750	0.0	0	1.0	1	0.18044035820648624	10.550987180648624
Defender	4750	0.32	9	1.84	39	0.1219133578044762	0.6
Attacker	4900	0.0	0	1.0	1	0.10768044858247755	8.808044858247754
Defender	4900	0.29	9	1.78	39	0.09543647267225533	0.44999999999999996
Attacker	5050	0.0	0	1.0	1	0.29681684797674346	12.51243595542659
Defender	5050	0.3	9	1.94	39	0.12389911350878217	0.44999999999999996

Run 2
Attacker	100	4.94	7	111.58	227	0.6517580656802147	13.352159435101886
Defender	100	4.74	7	82.82	209	-0.012438181707519863	0.3
Attacker	250	3.4	9	54.34	227	1.3318670810712876	12.058470025070976
Defender	250	3.69	7	43.46	209	0.0970236726376083	0.3
Attacker	400	2.87	9	47.24	231	1.407867524942013	9.99729106038135
Defender	400	3.15	8	29.0	207	0.10605040790544015	0.44999999999999996
Attacker	550	2.76	9	42.66	231	1.5803492235953045	9.416600684817599
Defender	550	2.3	8	10.34	57	0.09676006831311465	0.44999999999999996
Attacker	700	2.31	9	32.18	219	1.7279774023253005	12.943419860557949
