Result Log

random seed: 1619485407752
strategy: ccegp
number of runs per experiment: 30
number of fitness evals per run: 5000
attacker solution file path: solutions/cfgcAttackerSolution.txt
attacker solution dot path: solutions/cfgcAttackerSolution.dot
attacker solution png path: solutions/cfgcAttackerSolution.png
defender solution file path: solutions/cfgcDefenderSolution.txt
defender solution dot path: solutions/cfgcDefenderSolution.dot
defender solution png path: solutions/cfgcDefenderSolution.png
high score world file path: worlds/cfgcHighScoreWorld.txt
defender_strategy: ccegp
game_time_limit: 1000.0
ca_classifiers: []
lambda_u: 1.0
beta_u: 100.0
sigma_u: 3.0
eta_u: 0.01
nu_r: 0.1
delta_l: 0.01
delta_a: 0.05
q: 0.7
gamma: 0.5
rho: 0.98
user_bonus: 0.06
attacker_penalty: 1.0
IDLess: False
gen_evals: one_vs_one
attacker_mu: 100
attacker_lambda: 50
attacker_dmax_init: 7
attacker_dmax_overall: 9
attacker_parent selection method: overselection
attacker_overselection top for parent selection: 0.32
attacker_probability of mutation p_m: 0.05
attacker_survival selection method: truncation
attacker_parsimony technique: size
attacker_parsimony pressure penalty coefficient: 0.001
defender_mu: 100
defender_lambda: 50
defender_dmax_init: 7
defender_dmax_overall: 9
defender_parent selection method: overselection
defender_overselection top for parent selection: 0.32
defender_probability of mutation p_m: 0.05
defender_survival selection method: truncation
defender_parsimony technique: size
defender_parsimony pressure penalty coefficient: 0.001
termination method: number_of_evals
CIAO data file path root: cfgc
parsimony log file path: data/cfgcParsimonyLog.txt

Run 1
Attacker	100	0.8104632750211106	17.980423339865286
Defender	100	-0.16245543707774854	0.119
Attacker	250	2.8656377508838387	18.118734121446007
Defender	250	-0.035841577640781754	0.0730625
Attacker	400	3.7746960248757233	18.19190029589921
Defender	400	-0.007987178425838924	0.179
Attacker	550	2.9299029743564744	18.207484004355837
Defender	550	0.009364777176284277	0.119
Attacker	700	1.5395123881115582	18.164940245649337
Defender	700	0.01967940805175312	0.089
Attacker	850	0.5719743041972946	18.12850389230413
Defender	850	0.02539601795075723	0.179
Attacker	1000	1.5992675906411664	17.633959756493258
Defender	1000	0.02153831834006532	0.0604054054054054
Attacker	1150	1.2726372142033207	18.207484004355837
Defender	1150	0.022426713262289826	0.119
Attacker	1300	1.2920328483520405	17.977128054088706
Defender	1300	0.019742505609330517	0.074
Attacker	1450	1.0559167990093312	17.394672615405792
Defender	1450	0.023955384050733133	0.179
Attacker	1600	0.6863745694675184	15.085618244472416
Defender	1600	0.02301259511538102	0.119
Attacker	1750	0.509380157771604	17.71674237097377
Defender	1750	0.023172780696573306	0.179
Attacker	1900	0.34058332019057275	17.394672615405792
Defender	1900	0.025526608245874848	0.179
Attacker	2050	0.3352418146730611	16.94138075843042
Defender	2050	0.02583958989697041	0.239
Attacker	2200	0.807720009312639	18.160734121446005
Defender	2200	0.023216172581691476	0.119
Attacker	2350	0.7494300836516641	17.827016158038028
Defender	2350	0.024345917990837473	0.119
Attacker	2500	0.07885486172204344	5.314054285183999
Defender	2500	0.02121790654058415	0.079
Attacker	2650	-0.0010000000000000007	-0.001
Defender	2650	0.022523205502625404	0.119
Attacker	2800	-0.0010000000000000007	-0.001
Defender	2800	0.025782252542913407	0.119
Attacker	2950	-0.0010000000000000007	-0.001
Defender	2950	0.02392204123434862	0.149
Attacker	3100	-0.0010000000000000007	-0.001
Defender	3100	0.02407114689965576	0.239
Attacker	3250	0.008411919999999998	0.9401919999999999
Defender	3250	0.025390083845435233	0.119
Attacker	3400	0.021609258244247163	2.2599258244247054
Defender	3400	0.023545862459066	0.179
Attacker	3550	-0.0010000000000000007	-0.001
Defender	3550	0.02371819875770074	0.119
Attacker	3700	0.319712323596695	17.977128054088706
Defender	3700	0.02313886763617163	0.179
Attacker	3850	0.24611377784849295	15.902332926601659
Defender	3850	0.025072027588328695	0.119
Attacker	4000	0.21484832256872044	14.777728076217878
Defender	4000	0.025186149871208426	0.119
Attacker	4150	1.0323594731038421	17.73605689192559
Defender	4150	0.020991956993029883	0.119
Attacker	4300	0.7534475297323278	15.647323214950612
Defender	4300	0.021904400073995915	0.119
Attacker	4450	1.209328104271433	18.207484004355837
Defender	4450	0.025249131909335504	0.119
Attacker	4600	0.3170996162342626	12.057470025070977
Defender	4600	0.019761953095930648	0.059
Attacker	4750	0.1810090029589909	18.19990029589921
Defender	4750	0.022509755492942752	0.179
Attacker	4900	0.4805521388373682	13.351159435101886
Defender	4900	0.023308183099941017	0.177
Attacker	5050	0.2617565817558647	18.10393010671112
Defender	5050	0.025660460328305948	0.179

Run 2
Attacker	100	1.0644382201072349	18.137519958486095
Defender	100	-0.17721341430525744	0.059899999999999995
Attacker	250	1.672565219037063	17.99526486992119
Defender	250	-0.053486435916790004	0.060559999999999996
Attacker	400	2.7156592868970404	18.207484004355837
Defender	400	-0.012146491985162468	0.05999999999999999
Attacker	550	2.075615049657202	18.160734121446005
Defender	550	0.02569709617846672	0.345
Attacker	700	1.940464454502065	18.139925159294677
Defender	700	0.023009941646690915	0.06922222222222223
Attacker	850	2.938791609797696	18.019264869921187
Defender	850	0.026353079741113495	0.107
Attacker	1000	4.278506995988695	18.128734121446005
Defender	1000	0.018947535598329356	0.07185714285714286
Attacker	1150	3.5201175857777662	18.160734121446005
Defender	1150	0.022046475685799583	0.177
Attacker	1300	1.0699485452659883	17.73605689192559
Defender	1300	0.024813983467201144	0.119
Attacker	1450	0.06527151999999967	2.8225759999999998
Defender	1450	0.023553048367824177	0.09899999999999999
Attacker	1600	0.4233640901336714	16.570813622838433
Defender	1600	0.023774610197443376	0.119
